POINT_X,POINT_Y,SLOPE,TWI,ASPECT,ECA_SHALLOW,NDVI,CWSI
209815.6785,626371.2943,7.302,5.6172,227,29.4454,0.5201,0.8519
209809.4479,626371.3423,6.1694,5.9384,227,29.1439,0.5036,1.0751
209797.1036,626371.3158,7.5111,5.3923,242,20.1051,0.4834,0.7214
209784.525,626371.213,6.7939,6.8057,248,14.9375,0.3695,1.348
209771.9034,626371.2467,5.0507,7.5622,264,18.2438,0.4796,NA
209746.4262,626371.4112,4.6473,8.3426,291,16.4737,0.5299,1.0215
209733.928,626371.3691,3.3104,8.0734,282,24.6361,0.426,1.0159
209828.7278,626371.1178,5.8287,6.0139,217,26.2443,0.3615,NA
209842.628,626370.3895,6.2963,5.6564,222,23.4965,0.4285,NA
209835.0972,626370.9201,6.3553,5.6808,222,24.8479,0.2683,NA
209830.0884,626370.3792,5.8003,6.0178,218,25.9057,0.3947,1.5053
209822.9424,626370.9491,6.9634,5.7696,225,27.5739,0.4752,NA
209817.053,626370.5483,7.143,5.7537,226,29.4604,0.4071,NA
209803.7432,626371.0078,6.5091,5.2853,234,26.2006,0.4123,NA
209798.4581,626370.5805,7.1972,5.3058,244,21.015,0.5795,0.1454
209791.3465,626370.9202,7.814,5.9389,246,16.0519,0.4781,NA
209785.8981,626370.4677,6.8998,6.6138,253,14.8441,0.3949,NA
209773.2633,626370.5085,4.975,7.5002,263,17.9379,0.4395,NA
209766.093,626370.9755,4.2744,8.0164,268,20.306,0.4507,NA
209759.9676,626370.9252,4.7703,7.8028,270,19.9388,0.3622,NA
209753.4446,626371.0366,5.2467,7.8461,280,17.2375,0.5188,NA
209747.7531,626370.6909,4.6418,8.3542,292,16.12,0.4812,0.8117
209741.2474,626370.7843,4.7694,7.9958,287,18.9496,0.4969,NA
209735.2682,626370.6415,3.6574,8.0307,280,23.7342,0.4393,NA
209836.4493,626370.186,6.5067,5.6068,223,24.5406,0.2941,2.3672
209805.0931,626370.2751,6.1377,5.6535,230,26.633,0.3983,1.3372
209767.4532,626370.237,4.8031,7.6867,269,20.5836,0.3936,NA
209761.3148,626370.1939,4.5409,7.8131,270,21.3373,0.4815,NA
209754.7865,626370.3082,5.0211,7.9571,277,18.5168,0.4796,NA
209742.5732,626370.0646,4.7691,8.011,288,18.7209,0.5453,NA
209843.9956,626369.647,6.4295,5.6573,223,23.3506,0.2926,2.5275
209837.8013,626369.452,6.5485,5.5942,223,24.3742,0.4,2.2034
209831.449,626369.6408,5.8504,5.9759,218,25.5664,0.4656,NA
209825.5836,626369.5153,6.401,5.9345,222,27.1123,0.4381,1.3319
209818.4274,626369.8021,7.0276,5.8058,225,29.3678,0.4899,0.5321
209812.1702,626369.8645,6.2722,5.8142,229,30.2674,0.4258,NA
209806.4431,626369.5421,5.7516,6.0734,227,27.7566,0.3802,NA
209799.8127,626369.8451,7.0012,5.2764,245,21.345,0.3944,NA
209794.0367,626369.4598,7.6218,5.7161,246,16.9249,0.4372,NA
209787.271,626369.7223,6.6535,6.4177,254,14.7861,0.5469,0.6002
209780.6753,626369.8861,5.4511,7.244,261,15.6764,0.4006,0.5725
209774.6234,626369.7701,4.8834,7.3866,262,17.888,0.4727,NA
209768.8134,626369.4987,4.8914,7.4771,270,20.5371,0.4462,1.0904
209756.1282,626369.5798,4.7946,8.0435,277,20.371,0.4394,0.8697
209749.0801,626369.9705,4.6865,8.3645,292,16.6497,0.4706,NA
209743.8991,626369.3448,4.8061,7.9331,288,18.2032,0.5413,NA
209736.6085,626369.9139,4.4132,7.9031,281,22.7839,0.4853,NA
209730.8346,626369.6485,2.9712,8.4563,276,26.1908,0.5037,NA
209851.4734,626369.0011,6.3548,5.519,221,22.6097,0.2063,NA
209819.8019,626369.056,7.0456,5.8582,225,29.158,0.4825,NA
209813.5313,626369.1256,6.5041,5.8813,228,30.6947,0.4283,NA
209801.1671,626369.1099,6.7805,5.4096,243,22.5796,0.4916,NA
209781.9978,626369.1682,5.7937,7.0757,259,15.3145,0.4713,NA
209775.9834,626369.0318,4.9341,7.375,259,17.4494,0.4703,1.0811
209750.407,626369.2502,4.7594,8.337,290,17.7,0.5368,0.2314
209737.9487,626369.1864,4.7535,7.7645,281,22.2346,0.4328,NA
209788.6438,626368.9771,6.5099,6.2091,256,14.7869,0.4645,0.7998
209732.1529,626368.9328,3.0772,8.3769,276,25.5041,0.4984,NA
209852.8253,626368.2672,6.4126,5.5082,220,22.5328,0.292,2.0589
209845.3632,626368.9046,6.4732,5.6829,223,23.0986,0.334,NA
209839.1534,626368.7181,6.5215,5.6444,222,24.0623,0.2611,NA
209832.8094,626368.9022,6.0128,5.8922,221,25.227,0.4414,1.1351
209826.9042,626368.7984,5.9638,5.9847,218,26.724,0.4071,1.8187
209821.1762,626368.3098,7.0461,5.89,226,28.8317,0.3416,NA
209814.8924,626368.3867,6.4002,5.9909,229,31.0647,0.4183,NA
209807.7929,626368.8093,5.6709,6.1043,228,28.9188,0.4257,NA
209802.5217,626368.3745,6.0239,5.7456,237,24.0228,0.4559,0.3892
209795.3819,626368.7295,7.4894,5.733,249,17.6097,0.372,NA
209790.0168,626368.2316,6.9535,6.1252,254,14.8772,0.5151,0.4118
209783.3202,626368.4503,5.9325,6.7947,263,15.0791,0.4781,NA
209777.3434,626368.2935,5.1567,7.1648,261,17.0045,0.4774,0.9209
209770.1736,626368.7603,4.8333,7.3675,270,20.2241,0.412,0.7635
209764.0095,626368.731,3.8203,7.8288,270,23.1174,0.3919,NA
209757.4699,626368.8514,4.6326,7.8756,277,22.3008,0.3438,1.2907
209751.734,626368.5298,4.7654,8.2891,291,18.8591,0.477,NA
209745.2248,626368.625,4.839,7.8068,290,18.0685,0.5418,NA
209739.2889,626368.4588,5.0455,7.577,283,21.3095,0.5027,0.2762
209733.4711,626368.2172,3.5423,8.3215,278,25.093,0.4823,0.9922
209846.7309,626368.1622,6.4113,5.6793,222,22.8647,0.1378,NA
209840.5055,626367.9841,6.3754,5.7318,220,23.7446,0.3318,NA
209834.1699,626368.1635,6.0829,5.8171,221,24.8849,0.3239,2.0174
209809.1429,626368.0765,5.7675,6.0858,229,30.0652,0.4515,1.1762
209796.7271,626367.9991,7.291,5.6082,252,17.8835,0.4222,1.1797
209771.5338,626368.0219,4.4694,7.358,266,20.1911,0.4923,0.7528
209765.3568,626367.9995,3.9948,7.769,271,23.7034,0.2722,1.9689
209758.8117,626368.1229,4.701,7.8916,273,24.0976,0.5023,NA
209746.5506,626367.9053,4.7771,7.9979,290,18.4285,0.5979,0.202
209854.1771,626367.5333,6.4909,5.5482,219,22.4946,0.3147,1.8908
209822.5508,626367.5637,7.0272,5.8752,226,28.7486,0.3471,2.3102
209816.2535,626367.6478,6.4495,6.0443,229,30.7834,0.5299,NA
209791.3898,626367.4862,6.785,6.074,255,14.8997,0.5582,NA
209784.6426,626367.7324,6.0505,6.4262,264,14.8655,0.4218,0.693
209778.7034,626367.5552,5.2921,6.8848,260,16.5768,0.4905,1.1172
209753.0609,626367.8095,4.675,8.2883,289,20.6895,0.5769,0.4447
209734.7894,626367.5015,4.0584,8.2796,280,24.293,0.4877,1.1069
209841.8574,626367.2499,6.4116,5.7914,221,23.4232,0.3654,NA
209835.5305,626367.4247,6.3248,5.7271,222,24.685,0.3458,NA
209829.5453,626367.3646,5.8688,6.1251,218,25.8996,0.4113,1.6556
209810.4928,626367.3437,5.7562,6.1103,231,31.1191,0.4577,0.7227
209798.0723,626367.269,7.111,5.6482,252,18.9545,0.4147,0.6376
209772.8941,626367.2834,4.3806,7.4053,264,19.5914,0.5783,NA
209766.7042,626367.2682,4.6113,7.5447,271,23.6619,0.3853,1.7604
209760.1535,626367.3946,4.5805,7.9324,273,25.4634,0.4617,0.681
209754.3878,626367.0891,4.4998,8.2438,288,22.8209,0.5075,0.4028
209747.8763,626367.1856,4.7412,7.9095,291,19.167,0.5201,NA
209817.6147,626366.9088,6.2436,6.0274,228,30.7565,0.4854,NA
209785.965,626367.0146,5.8084,6.4111,261,14.7785,0.4518,NA
209741.9694,626367.0036,4.9767,7.5604,282,19.9866,0.5333,NA
209855.5289,626366.7995,6.3929,5.5348,219,22.4932,0.2146,2.9365
209823.9253,626366.81740000006,6.8237,5.8428,225,28.245,0.4386,NA
209780.0633,626366.8168,5.5526,6.7926,262,16.1762,0.3524,NA
209736.1077,626366.7859,4.4786,8.0287,282,23.4607,0.5086,NA
209843.2095,626366.516,6.533,5.8146,223,23.2212,0.1742,3.1508
209836.891,626366.6864,6.364,5.7918,222,24.3189,0.3728,1.9494
209830.866,626366.6477,5.8173,6.0567,220,25.6776,0.3588,NA
209811.8426,626366.6109,5.6434,6.2314,233,31.8255,0.4584,NA
209806.5852,626366.1686,5.3929,6.3076,232,28.2256,0.4655,NA
209799.4174,626366.5387,6.702,5.7098,253,20.3222,0.3675,NA
209792.7627,626366.741,6.8458,6.0322,255,15.2182,0.4902,0.3332
209787.2873,626366.2966,5.9539,6.3634,261,14.6132,0.4735,NA
209774.2542,626366.545,4.443,7.4389,261,18.9406,0.5246,NA
209768.0515,626366.5367,4.7755,7.5413,271,23.2335,0.4203,1.2318
209761.4952,626366.6661,4.3322,7.9904,273,26.6714,0.4708,NA
209755.7148,626366.3688,4.3744,8.3009,286,25.0485,0.5077,0.3432
209749.2021,626366.4659,4.6663,7.8392,292,20.4592,0.5889,NA
209743.3097,626366.2761,4.9742,7.5475,284,20.0454,0.4898,NA
209856.8808,626366.0656,6.6829,5.5216,221,22.4923,0.2333,NA
209825.2996,626366.0714,6.4471,5.8772,224,27.6664,0.424,NA
209781.4234,626366.0786,5.6793,6.5523,262,16.0447,0.4719,NA
209737.426,626366.0702,4.9876,7.8684,283,22.6671,0.5156,0.6614
209850.8338,626365.9349,6.4896,5.5813,220,22.3932,0.304,2.1279
209844.5615,626365.782,6.5371,5.7027,223,22.9,0.3391,NA
209838.2515,626365.9477,6.315,5.7732,223,23.9374,0.3729,NA
209813.1926,626365.878,5.464,6.2207,233,32.6295,0.3983,1.6471
209800.7626,626365.8085,5.7484,5.8127,243,22.0013,0.3485,NA
209794.1356,626365.9955,6.8954,5.9403,258,15.7711,0.4491,NA
209775.6145,626365.8066,4.6053,7.189,264,18.2979,0.5447,0.3712
209769.3987,626365.8053,4.6492000000000004,7.4899,270,22.5206,0.4512,1.0509
209762.837,626365.9376,3.872,7.9972,274,27.3266,0.5382,0.4857
209750.5278,626365.7461,4.6206,7.8692,290,22.3046,0.5392,0.608
209731.6989,626365.7521,3.4153,9.7558,287,25.151,0.4464,NA
209852.2012,626365.1925,6.4483,5.6291,220,22.3095,0.5326,1.3778
209845.9134,626365.0479,6.5133,5.6916,221,22.6029,0.3449,2.0855
209839.6121,626365.2091,6.3257,5.8644,222,23.5406,0.3434,NA
209833.5072,626365.2138,5.8822,5.9497,221,24.7887,0.4368,NA
209820.3369,626365.431,6.2798,6.1817,229,30.533,0.398,1.5835
209814.5426,626365.1451,5.2622,6.3207,234,33.1399,0.4056,NA
209807.9397,626365.4332,5.2315,6.4116,234,29.9777,0.4625,0.4307
209802.1079,626365.0782,5.2913,6.151,238,23.9744,0.3721,1.4331
209795.5085,626365.2504,7.0472,5.728,258,16.6274,0.5485,NA
209788.6098,626365.5788,5.977,6.2724,261,14.5312,0.4248,1.4162
209782.7835,626365.3403,5.819,6.4831,264,15.6749,0.4799,0.7284
209776.9747,626365.0681,4.7635,7.0715,266,17.6995,0.4908,NA
209770.7461,626365.0739,4.4482,7.621,272,22.2798,0.5423,0.7989
209764.1788,626365.2093,3.845,8.1067,274,27.3993,0.5452,NA
209758.3686,626364.9281,4.1377,8.3048,286,28.665,0.4995,NA
209751.8537,626365.0264,4.3761,7.9731,289,24.5794,0.494,0.7013
209744.6499,626365.5485,4.9958,7.5172,283,20.2016,0.4993,0.7459
209738.7442,626365.3546,5.0684,7.9472,282,22.343,0.5194,NA
209733.0325,626365.0281,3.7678,9.473,291,24.4767,0.5026,1.0122
209821.698,626364.6922,6.0203,6.1994,231,29.9942,0.4923,1.1912
209809.2944,626364.6978,5.1197,6.5083,238,31.6418,0.3679,NA
209740.0625,626364.6389,5.1008,8.0186,285,21.7036,0.5768,NA
209859.5844,626364.5979,6.7762,5.4819,223,22.6131,0.4558,0.6431
209853.5689,626364.45,6.3907,5.6818,220,22.287,0.4439,NA
209847.2655,626364.3139,6.3996,5.6945,220,22.3478,0.3228,NA
209840.9727,626364.4705,6.2417,5.898,221,23.1353,0.2281,NA
209834.8278,626364.4968,5.8418,5.9669,223,24.5022,0.4202,NA
209828.0486,626364.5791,5.8021,6.2478,220,26.3896,0.4782,1.7314
209815.8925,626364.4124,5.362,6.445,234,33.3121,0.5145,0.5976
209803.4531,626364.348,5.1201,6.4849,235,25.1594,0.4118,0.5771
209796.8815,626364.505,6.9848,5.7562,255,17.8454,0.5444,0.2782
209784.1433,626364.602,5.6702,6.5162,265,15.2539,0.4133,1.4691
209778.3349,626364.3297,5.2734,7.0679,264,17.4915,0.49370000000000003,NA
209765.5206,626364.481,4.2151,8.041,276,27.5878,0.4908,NA
209734.3662,626364.3042,4.332,9.4603,289,23.7833,0.524,NA
209860.9363,626363.864,6.5582,5.4845,223,22.6855,0.4087,1.4877
209829.423,626363.8329,5.7385,6.1146,222,26.0807,0.439,NA
209823.0591,626363.9532,5.7774,6.1634,232,29.2965,0.3896,NA
209810.6488,626363.9625,5.0603,6.4472,239,33.0968,0.4101,NA
209791.2545,626364.1431,6.2747,6.1817,263,14.6815,0.4387,1.4301
209785.5034,626363.8636,5.4772,6.4752,265,14.976,0.5286,NA
209759.6956,626364.2077,4.1625,8.258,281,30.0863,0.5018,0.8204
209747.3304,626364.0933,4.943,7.4328,286,22.2839,0.5397,NA
209741.3808,626363.9233,5.0365,7.8441,286,21.4454,0.5104,0.5426
209854.9366,626363.7076,6.1805,5.7575,221,22.3222,0.3376,2.307
209842.333,626363.732,6.3927,5.8779,221,22.856,0.2842,1.7476
209836.1484,626363.78,5.8442,5.9765,223,24.0207,0.5134,NA
209798.2543,626363.7597,6.5593,5.9371,252,18.6486,0.4455,0.3254
209766.8622,626363.7525,4.3967,7.9689,277,26.8125,0.5255,0.4408
209848.6177,626363.5803,6.3116,5.7574,219,22.1544,0.3017,2.4204
209804.7982,626363.6178,5.1053,6.5609,236,27.5249,0.3576,NA
209779.6952,626363.5912,5.3679,7.0054,266,16.9643,0.5122,0.5172
209773.4407,626363.6111,4.0012,7.8045,274,20.3551,0.5356,NA
209735.6998,626363.5801,4.6473,9.2081,292,23.3704,0.3821,1.9758
209862.2881,626363.1301,6.1979,5.6295,226,22.7364,0.3294,1.5691
209824.4202,626363.2144,5.8812,6.2182,231,28.4823,0.4417,NA
209812.0034,626363.2272,5.0671,6.5086,239,34.0013,0.4222,0.7052
209792.5768,626363.4251,6.4179,6.0195,262,15.075,0.4958,NA
209761.0226,626363.4874,3.9838,8.1972,283,30.8666,0.4782,NA
209748.6706,626363.3658,4.8027,7.3979,287,23.6609,0.5035,NA
209742.699,626363.2076,4.9944,7.7646,286,21.6505,0.4905,1.3254
209856.3042,626362.9651,6.1436,5.7402,223,22.4066,0.3812,2.8168
209843.6936,626362.9932,6.498,5.7795,222,22.4589,0.3109,NA
209818.5923,626362.9468,5.2224,6.4507,238,33.1318,0.398,NA
209806.1433,626362.8875,5.1283,6.5603,237,29.9636,0.3812,0.9523
209799.6273,626363.0143,5.624,6.1277,244,20.5311,0.4494,NA
209781.0552,626362.8529,5.863,6.8805,269,16.4932,0.5038,NA
209774.788,626362.8796,4.0724,7.7441,277,19.461,0.6079,NA
209768.2041,626363.0241,4.4227,7.8709,277,25.6892,0.5291,NA
209755.831,626362.8672,4.1593,7.9411,289,31.3652,0.41,0.7808
209737.0333,626362.8562,4.8908,8.9771,293,22.8241,0.4121,NA
209793.8993,626362.7073,6.3192,6.158,259,15.7926,0.4815,NA
209750.0109,626362.6381,4.527,7.3169,288,25.9577,0.4215,0.7198
209864.9917,626361.6624,6.3105,5.7404,230,22.9201,0.4527,0.4762
209863.64,626362.3963,6.6333,5.701,227,22.8275,0.3732,1.1494
209857.6717,626362.2227,6.2042,5.7315,225,22.4609,0.3339,2.4612
209851.3218,626362.1121,6.3503,5.8078,221,21.9641,0.4555,NA
209845.0541,626362.25490000006,6.5123,5.7578,222,22.1022,0.216,1.1466
209838.7895,626362.3461,6.0196,5.9732,221,23.225,0.263,3.3684
209832.1718,626362.3405,5.5701,6.0863,223,24.8362,0.4339,NA
209827.1425,626361.7365,5.0288,6.4289,225,27.1366,0.3836,1.7378
209825.7813,626362.4754,5.3407,6.3448,226,27.5976,0.4992,NA
209819.9423,626362.2138,5.1702,6.442,241,32.405,0.4384,1.6583
209814.7125,626361.7565,4.7919,6.704,239,35.4383,0.4746,0.6619
209813.3579,626362.4919,4.8802,6.5965,238,34.9506,0.4523,NA
209807.4885,626362.1572,5.1803,6.5764,240,32.3182,0.3404,1.941
209801.0003,626362.2691,5.2989,6.3908,241,22.825,0.3866,NA
209795.2215,626361.9894,6.3331,6.106,260,16.3808,0.4116,0.9126
209789.5834,626361.6488,5.8476,6.5653,266,14.7812,0.5495,NA
209788.2234,626362.3871,5.6386,6.6269,263,14.7568,0.4636,NA
209782.4155,626362.1144,5.994,6.799,271,16.075,0.5246,0.6269
209776.1352,626362.1482,4.4131,7.7686,279,19.1181,0.477,2.3724
209769.5459,626362.2956,4.5842,7.7711,274,24.3757,0.5043,0.6761
209763.6764,626362.0467,3.9418,8.0562,285,31.1248,0.5422,NA
209751.3512,626361.9106,4.3521,7.3609,288,28.6336,0.474,NA
209738.367,626362.1322,5.1047,9.0328,293,22.4976,0.4262,NA
209846.4147,626361.5163,6.4072,5.8112,221,21.8124,0.3353,1.6311
209833.5464,626361.5944,5.6364,6.1109,222,24.2229,0.4578,1.4053
209802.3733,626361.5237,4.9493,6.6169,236,25.4672,0.3454,1.1307
209770.8876,626361.5673,4.475,7.725,276,22.7814,0.4411,NA
209859.0394,626361.4803,6.198,5.8084,228,22.6056,0.377,NA
209821.2922,626361.481,5.1107,6.3718,240,31.4013,0.492,0.6862
209866.3436,626360.9286,6.0513,5.6909,232,23.0069,0.4812,1.4955
209860.4071,626360.7379,6.1806,5.825,230,22.7652,0.561,1.1703
209854.0258,626360.6443,6.4339,5.8288,223,22.0919,0.4698,NA
209852.6737,626361.3782,6.4334,5.8165,222,21.9868,0.391,NA
209847.7752,626360.7775,6.2867,5.8656,221,21.614,0.3055,NA
209834.9207,626360.8483,5.6916,6.0552,222,23.6146,0.4707,1.132
209828.5035,626360.9976,4.9182,6.313,225,26.177,0.4345,1.4838
209822.642,626360.7482,4.8894,6.3266,238,30.9016,0.3974,NA
209816.0669,626361.0212,4.8797,6.6812,241,35.4336,0.4598,NA
209810.1788,626360.6967,5.0243,6.5677,241,35.6658,0.3745,NA
209808.8337,626361.4269,5.1329,6.5712,241,33.7246,0.3812,NA
209803.7462,626360.7783,4.9301,6.7863,237,28.3425,0.3678,NA
209797.8664,626360.5536,5.7556,6.3678,250,19.6726,0.4003,0.7141
209796.544,626361.2715,6.3121,6.1486,255,17.7804,0.4757,NA
209790.9434,626360.9105,5.9961,6.4535,268,15.0502,0.4247,NA
209785.1361,626360.6376,5.2313,7.1339,271,15.6335,0.5169,0.5495
209783.7758,626361.3761,5.7497,6.9676,270,15.9387,0.5058,NA
209778.8299,626360.6854,4.8376,7.5614,280,17.7148,0.5929,NA
209772.2293,626360.8389,4.3045,7.7159,278,22.2573,0.5052,0.4593
209765.0034,626361.3263,3.957,7.9519,284,30.1926,0.5027,NA
209759.8083,626360.708,3.9112,7.5473,288,35.421,0.4174,0.6303
209758.4825,626361.4277,3.9904,7.6988,289,34.5912,0.4905,0.8727
209752.6913,626361.183,4.2309,7.2827,287,31.4429,0.532,0.4001
209741.0342,626360.6842,5.0362,8.9827,294,22.8657,0.4652,NA
209739.7006,626361.4083,5.1068,8.9135,292,22.5261,0.4651,1.764
209733.8582,626361.1662,4.4236,9.9112,298,23.0988,0.4571,1.1341
209754.0316,626360.4555,4.1875,7.155,287,33.4432,0.3897,NA
209867.6954,626360.1946,5.9654,5.6968,231,23.0764,0.4815,NA
209849.1357,626360.039,6.1532,5.8868,220,21.6302,0.3,1.0378
209842.7513,626360.1954,6.0704,5.9538,222,21.9434,0.2099,NA
209836.2952,626360.1021,5.6468,6.0577,222,23.1836,0.5024,0.9695
209829.8647,626360.2587,5.0641,6.2124,225,25.2384,0.5253,0.7794
209823.992,626360.0154,4.6658,6.354,231,29.5656,0.4964,NA
209817.4214,626360.2858,4.9181,6.5365,243,34.9504,0.4102,1.3105
209805.1192,626360.033,4.94,6.7563,240,29.4934,0.3652,0.829
209792.3035,626360.1722,5.6579,6.6025,270,15.659,0.4721,NA
209773.5712,626360.1105,4.3587,7.6122,280,21.0516,0.5555,0.6694
209861.7745,626359.9954,5.9423,5.8515,232,22.9253,0.5366,NA
209855.3778,626359.91,6.4167,5.8284,223,22.1576,0.4029,NA
209831.2258,626359.5198,5.1628,6.2164,224,24.3402,0.4041,NA
209818.776,626359.5505,4.9421,6.3897,243,34.719,0.5055,0.6306
209811.524,626359.9665,4.989,6.6194,239,37.1052,0.4268,1.1324
209799.1888,626359.8358,5.2319,6.4504,246,22.0651,0.4661,NA
209786.496,626359.8993,5.2554,7.08,274,15.4523,0.5587,0.3403
209780.1772,626359.954,5.3393,7.4487,281,17.1656,0.3979,NA
209767.6572,626359.8855,4.2054,7.7795,284,28.2034,0.4596,0.6959
209761.1341,626359.9883,3.895,7.629,287,35.4429,0.4477,0.5345
209755.3719,626359.7278,4.1608,7.0518,285,35.8841,0.453,NA
209749.2904,626359.6293,4.617,7.7412,291,29.6573,0.4219,NA
209742.3678,626359.9603,4.9981,8.8369,294,23.7671,0.4327,1.5753
209736.5356,626359.7128,5.0112,9.7898,297,22.64,0.5053,0.8461
209787.7111,626403.6158,5.6333,6.1051,227,30.3318,0.3329,NA
209789.2893,626402.7591,5.9044,6.2444,229,29.9972,0.3659,NA
209783.8206,626402.3144,7.3966,5.8589,232,29.3713,0.3431,1.685
209790.641,626402.0253,6.0514,6.1839,230,29.692,0.3651,NA
209791.9929,626401.2913,6.1938,6.1137,230,29.2607,0.3903,1.4219
209785.1882,626401.5719,6.6186,5.8654,229,29.2353,0.4908,NA
209793.3448,626400.5575,6.149,6.0182,229,28.8113,0.4393,NA
209787.9234,626400.0871,5.9659,6.2375,227,29.0468,0.349,NA
209786.5558,626400.8295,6.3961,6.1135,227,29.1923,0.4008,NA
209779.9491,626400.8583,7.9206,5.9251,232,26.8164,0.1885,2.9326
209781.6295,626399.946,7.8933,5.8729,231,27.5307,0.4251,1.2084
209794.6966,626399.8236,6.1634,5.9046,228,28.3898,0.3668,NA
209789.291,626399.3447,5.9284,6.2338,228,28.8262,0.4107,1.9019
209796.0484,626399.0898,6.4532,5.8476,228,28.0378,0.4525,NA
209783.188,626399.1002,8.0067,5.8463,231,27.7462,0.4203,NA
209797.4002,626398.3559,7.1065,5.7734,231,27.8878,0.4754,NA
209792.0262,626397.8598,6.2737,5.9605,228,28.3433,0.4893,1.4426
209790.6588,626398.6021,6.0683,6.0577,228,28.5839,0.4636,1.6304
209785.072,626398.0773,7.5962,5.9706,230,27.4797,0.3139,2.0453
209778.9497,626398.141,8.1688,5.9012,230,25.166,0.4399,NA
209798.7521,626397.622,8.3754,5.5659,236,27.7171,0.4631,1.2153
209786.4243,626397.3431,7.1758,6.0515,229,27.5314,0.3556,1.8063
209800.1039,626396.8881,8.6449,5.4593,237,27.6554,0.3874,NA
209793.3938,626397.1173,6.2883,5.8621,226,28.1277,0.4642,NA
209780.835,626397.1174,8.1662,5.8994,230,25.4832,0.4647,NA
209787.7762,626396.6092,6.5613,5.9928,227,27.8522,0.3456,1.9707
209801.4557,626396.1543,8.9143,5.447,238,27.6855,0.401,NA
209794.7616,626396.3749,6.1515,6.0351,225,27.971800000000002,0.5156,1.5769
209789.1282,626395.8752,6.5743,6.0127,226,27.6713,0.3305,2.0359
209782.4701,626396.2299,8.1925,5.9754,230,25.7517,0.5054,NA
209776.7216,626396.0411,8.5945,5.9,229,22.5494,0.4421,1.0407
209796.1291,626395.6325,6.2143,6.1557,229,27.8973,0.4172,NA
209783.8306,626395.4915,8.1786,5.9491,231,25.9593,0.5308,NA
209802.8076,626395.4204,9.0353,5.4433,238,27.7844,0.4596,NA
209804.1594,626394.6866,9.0862,5.413,239,27.8967,0.3823,NA
209797.4967,626394.8901,6.9814,5.8769,237,27.9034,0.5061,1.5897
209790.4804,626395.1414,6.5411,5.9876,227,27.6264,0.337,1.8714
209785.191,626394.7528,8.0264,5.8828,230,25.8278,0.4574,1.1888
209778.0421,626395.3242,8.5549,5.8917,229,22.9297,0.4485,NA
209791.8323,626394.4074,6.3201,6.1352,228,27.6057,0.3604,2.0271
209773.0707,626394.4248,8.2762,6.0466,227,19.7447,0.4195,1.0137
209805.5112,626393.9527,8.8793,5.367,238,28.0078,0.412,NA
209798.8644,626394.1476,7.2026,5.8169,238,27.9804,0.437,NA
209793.1843,626393.6734,6.1935,6.287,232,27.6362,0.3965,1.9972
209786.5516,626394.0141,7.8376,5.9254,229,25.9953,0.4703,NA
209780.6834,626393.8904,8.5237,5.9712,229,23.174,0.52,0.6985
209800.232,626393.4051,7.8107,5.817,238,28.1138,0.4455,1.7318
209806.863,626393.2188,8.52,5.3968,235,28.0888,0.3458,NA
209787.912,626393.2757,7.214,6.0094,230,26.1631,0.458,NA
209782.0039,626393.1735,8.5472,5.962,229,23.4577,0.5244,NA
209801.5995,626392.6627,8.417,5.6326,240,28.2716,0.5006,NA
209794.5364,626392.9392,5.9895,6.3035,236,27.7347,0.4206,NA
209789.2724,626392.537,6.8872,6.1649,230,26.3587,0.3227,NA
209769.9756,626392.7708,8.2061,6.085,226,17.4154,0.529,NA
209808.2149,626392.4849,8.0278,5.4722,230,28.1235,0.3136,NA
209783.3247,626392.4564,8.5204,5.9708,230,23.7291,0.4476,NA
209795.8883,626392.2052,5.7419,6.2263,240,27.7989,0.3023,2.5292
209809.5668,626391.7511,7.863,5.6616,228,28.1647,0.1794,3.6148
209802.9672,626391.9202,8.4999,5.5205,241,28.4177,0.3615,2.7502
209797.2404,626391.4711,5.7767,6.1222,241,28.0209,0.3691,NA
209777.194,626392.1865,8.4781,6.0312,230,20.6445,0.4214,NA
209771.3367,626392.0318,8.1858,6.1293,228,17.9993,0.4738,1.0516
209772.6979,626391.293,8.2104,6.1266,230,18.2381,0.4108,1.2039
209810.9185,626391.0172,7.7615,5.7068,228,28.1222,0.1672,3.6148
209798.5926,626390.7373,6.0935,6.2925,242,28.2752,0.2702,2.4111
209791.9938,626391.0599,6.7439,6.0516,236,26.6506,0.4874,NA
209785.9658,626391.0226,8.101,5.9878,233,23.9314,0.4479,1.4579
